사건일련번호,장소일련번호,촬영장소명,작품명,제작연도,영화작품코드,장면설명,등장인물,출처,출처 웹페이지주소(URL),시도,시군구,지번주소,도로명주소,위도,경도
K28502-A-004,SU-P-3153,페라가모코리아 본사,하이파이브,2021,K28502,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 청담동 141-15,서울특별시 강남구 압구정로 433,37.5270986,127.0446556
K28502-A-006,SU-P-3173,포토이즘박스 성수카페거리점,하이파이브,2021,K28502,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,성동구,서울특별시 성동구 성수동2가 316-44,서울특별시 성동구 연무장길 37 1층,37.5430836,127.0536516
K28502-A-009,SU-P-3404,현대백화점 목동점,하이파이브,2021,K28502,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,양천구,서울특별시 양천구 목동 916,서울특별시 양천구 목동동로 257,37.5264367,126.8744081
K28502-A-010,SU-P-2524,우르르,하이파이브,2021,K28502,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 이화동 9-32,서울특별시 종로구 율곡로19길 41-12,37.5771311,127.0072342
K28503-A-001,SU-P-3156,평구빌딩(구 별미순대국),스마트폰을 떨어뜨렸을 뿐인데,2021,K28503,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 관철동 12-15,서울특별시 종로구 종로12길 21,37.5690845,126.9859917
K28546-A-001,SU-P-3048,퀸넬브릴,모럴센스,2022,K28546,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,마포구,서울특별시 마포구 연남동 223-88,서울특별시 마포구 성미산로 171,37.5642203,126.9250361
K28546-A-002,SU-P-2628,을지한빛거리,모럴센스,2022,K28546,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,중구,서울특별시 중구 장교동 1-6,,37.5675618,126.9859897
K28546-A-005,SU-P-0920,루카511,모럴센스,2022,K28546,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 청담동 115-14,서울특별시 강남구 압구정로73길 22,37.5273057,127.0468591
K28546-A-006,SU-P-1119,반려문화,모럴센스,2022,K28546,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 논현동 85-13,서울특별시 강남구 언주로133길 23,37.5159414,127.0333049
K28776-A-008,SU-P-0867,러너스클럽,사랑의 고고학,2022,K28776,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,마포구,서울특별시 마포구 대흥동 12-41,서울특별시 마포구 신촌로 160,37.5563034,126.9433604
K28776-A-021,SU-P-2760,정가네감자탕,사랑의 고고학,2022,K28776,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,관악구,서울특별시 관악구 봉천동 1662-27,서울특별시 관악구 봉천로 553,37.4782066,126.9592042
K28776-A-022,SU-P-0398,광장시장,사랑의 고고학,2022,K28776,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 예지동 2-1,서울특별시 종로구 창경궁로 88,37.5702834,126.9987105
K28923-A-006,SU-P-0410,교대역 2호선 4번출구,카시오페아,2022,K28923,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,서초구,서울특별시 서초구 서초동 1692-7,,37.4944374,127.0152508
K28954-A-001,SU-P-1115,바비엥-2오피스텔,공조2: 인터내셔날,2022,K28954,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,중구,서울특별시 중구 의주로1가 25-10,서울특별시 중구 통일로 114,37.5652519,126.967944
K28954-A-004,SU-P-0275,거여4단지아파트,공조2: 인터내셔날,2022,K28954,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,송파구,서울특별시 송파구 거여동 293,서울특별시 송파구 양산로4길 8,37.4891498,127.1438234
K28954-A-006,SU-P-0531,나진전자상가 12동13동,공조2: 인터내셔날,2022,K28954,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,용산구,서울특별시 용산구 한강로3가 2-8,서울특별시 용산구 청파로 100,37.5327206,126.9623619
K28954-A-007,SU-P-1114,바비엥-1오피스텔,공조2: 인터내셔날,2022,K28954,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,중구,서울특별시 중구 의주로1가 32-2,서울특별시 중구 통일로 102,37.5643288,126.9685114
K28954-A-008,SU-P-1776,서울특별시 은평구 수색동 공터 1,공조2: 인터내셔날,2022,K28954,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,은평구,서울특별시 은평구 수색동 146-17,,37.5815709,126.8973314
K28954-A-009,SU-P-0175,YTN 본사,공조2: 인터내셔날,2022,K28954,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,마포구,서울특별시 마포구 상암동 1607,서울특별시 마포구 상암산로 76,37.5791184,126.8923409
K28954-A-011,SU-P-1029,명산빌딩,공조2: 인터내셔날,2022,K28954,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,용산구,서울특별시 용산구 이태원동 646,서울특별시 용산구 녹사평대로 240,37.5389052,126.9876792
K29079-A-001,SU-P-3467,홍대입구역 2호선 1번출구,더 킬러: 죽어도 되는 아이,2022,K29079,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,마포구,서울특별시 마포구 동교동 155-6,,37.5577668,126.9248119
K29079-A-002,SU-P-0062,DMC첨단산업센터,더 킬러: 죽어도 되는 아이,2022,K29079,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,마포구,서울특별시 마포구 상암동 1580,서울특별시 마포구 성암로 330,37.5847339,126.8858607
K29079-A-003,SU-P-3053,크랭크업 영화사,더 킬러: 죽어도 되는 아이,2022,K29079,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,중구,서울특별시 중구 장충동2가 190-5,서울특별시 중구 동호로 268-10 404호,37.5594771,127.0036995
K29079-A-004,SU-P-2222,아이존팝 노원점,더 킬러: 죽어도 되는 아이,2022,K29079,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,노원구,서울특별시 노원구 상계동 716,서울특별시 노원구 노해로 485 지하2층,37.6548784,127.0619469
K29079-A-005,SU-P-1314,삼성바른내과의원,더 킬러: 죽어도 되는 아이,2022,K29079,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,노원구,서울특별시 노원구 중계동 366-9,서울특별시 노원구 한글비석로 270 5층,37.6515763,127.0774006
K30302-A-009,SU-P-1155,백사마을,서울대작전,2022,K30302,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,노원구,서울특별시 노원구 중계동 백사마을,,37.64371882,127.0869519
K32038-A-001,SU-P-2228,아지오,20세기 소녀,2022,K32038,임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 견지동 68-1,서울특별시 종로구 인사동11길 23,37.5736578,126.9834278
K17738-A-007,SU-P-1356,상암DMC푸르지오시티S-City오피스텔,기도하는 남자,2018,K17738,임시주정차 지원,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,마포구,서울특별시 마포구 상암동 1596,서울특별시 마포구 월드컵북로54길 25,37.5813263,126.8885494
K17738-A-002,SU-P-3133,파르네빌아파트,기도하는 남자,2018,K17738,임시주정차 지원/구의동 파르네빌,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,광진구,서울특별시 광진구 구의동 587-58,서울특별시 광진구 구의강변로3길 16,37.5359718,127.0911827
K17738-A-005,SU-P-0664,대왕파출소,기도하는 남자,2018,K17738,임시주정차 지원/대왕파출소 인근도로,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 세곡동 120-9,서울특별시 강남구 헌릉로 623,37.4651731,127.1073578
K17451-A-035,SU-P-1706,서울특별시 서대문구 연희동 공터 1,공작,2017,K17451,임시주정차 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,서대문구,서울특별시 서대문구 연희동 533-122,서울특별시 서대문구 홍제천로2가길 5,37.5702479,126.9210554
K17451-A-039,SU-P-1754,서울특별시 영등포구 여의도동 공터 1,공작,2017,K17451,임시주정차 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,영등포구,서울특별시 영등포구 여의도동 2-8,,37.5212005,126.919624
K17601-A-002,SU-P-1769,서울특별시 용산구 한남동 공터 1,완벽한 타인,2018,K17601,임시주정차 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,용산구,서울특별시 용산구 한남동 557-16,,37.5295343,127.006768
K17671-A-009,SU-P-1815,서울특별시 종로구 필운동 공터 1,"힘을 내요, 미스터 리",2018,K17671,임시주정차 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 필운동 52-5,,37.5778107,126.9677594
K17671-A-010,SU-P-3417,현대자동차블루핸즈 종로필운점,"힘을 내요, 미스터 리",2018,K17671,임시주정차 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 필운동 288-1,서울특별시 종로구 사직로8길 3,37.575464,126.9693541
K17671-A-019,SU-P-1799,서울특별시 종로구 옥인동 공터 1,"힘을 내요, 미스터 리",2018,K17671,임시주정차 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 옥인동 97-1,,37.5807821,126.9685562
K17675-A-001,SU-P-1717,서울특별시 서초구 우면동 공터 1,콜,2020,K17675,임시주정차 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,서초구,서울특별시 서초구 우면동 210-15,서울특별시 서초구 형촌2길 53,37.4659721,127.0205417
K17686-A-017,SU-P-1112,바디프랜드 도곡타워,내안의 그놈,2018,K17686,임시주정차 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 도곡동 448-2,서울특별시 강남구 양재천로 163,37.4813294,127.0440514
K27317-A-001,SU-P-1691,서울특별시 마포구 연남동 공터 1,싱글 인 서울,2020,K27317,임시주정차 협조 공문 발송,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,마포구,서울특별시 마포구 연남동 482-21,,37.561826,126.9184037
K27317-A-002,SU-P-1220,볼보빌딩,싱글 인 서울,2020,K27317,임시주정차 협조 공문 발송,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,용산구,서울특별시 용산구 한남동 726-82,서울특별시 용산구 한남대로 130,37.5399487,127.0044346
K28827-A-007,SU-P-0152,SBS프리즘타워,안녕하세요,2022,K28827,임시주정차(마포구),,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,마포구,서울특별시 마포구 상암동 1607-1,서울특별시 마포구 상암산로 82,37.5796907,126.8928419
K28827-A-008,SU-P-1676,서울특별시 마포구 상암동 공터 8,안녕하세요,2022,K28827,임시주정차(마포구),,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,마포구,서울특별시 마포구 상암동 1715-21,,37.5789949,126.8887879
K28827-A-001,SU-P-2348,여의도따로국밥,안녕하세요,2022,K28827,임시주정차(영등포구),,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,영등포구,서울특별시 영등포구 여의도동 43-1,서울특별시 영등포구 여의대방로69길 28,37.5214589,126.9301976
K22677-A-001,SU-P-0971,마포청학동부침개,히치하이커,2016,K22677,임시주정차)마포구 공덕동 256-30,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,마포구,서울특별시 마포구 공덕동 256-30,서울특별시 마포구 만리재로 23,37.5448273,126.9538201
K15017-A-019,SU-P-1577,서울종암경찰서,특종: 량첸살인기,2015,K15017,"임시주정차, (2024년 신축예정)",,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,성북구,서울특별시 성북구 종암동 3-1260,서울특별시 성북구 종암로 135,37.6020184,127.0322601
K29259-A-002,SU-P-1634,서울특별시 광진구 화양동 공터 1,카브리올레,2021,K29259,"임시주정차, 111-59에서 촬영",,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,광진구,서울특별시 광진구 화양동 111-59,서울특별시 광진구 광나루로 376-3,37.5476146,127.0716558
K20399-A-004,SU-P-1515,서울숲아이파크리버포레1차아파트,걸캅스,2018,K20399,"임시주정차, 24년 5월 예정",,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,성동구,서울특별시 성동구 성수동1가 670-17,,37.550831,127.0433908
K28954-A-003,SU-P-0066,GS25 S9봉은사역점,공조2: 인터내셔날,2022,K28954,"임시주정차, 508-2에서 촬영",,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 삼성동 111-8,서울특별시 강남구 영동대로 508-2,37.514347,127.0601568
K17686-A-018,SU-P-3119,트레이드타워,내안의 그놈,2018,K17686,"임시주정차, 52층",,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 삼성동 159-1,서울특별시 강남구 영동대로 511,37.5103996,127.0611904
K24361-A-002,SU-P-0344,고동함박 신도림점,해피 뉴 이어,2021,K24361,"임시주정차, B1 복합문화공간 (백지장 지하철)",,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,영등포구,서울특별시 영등포구 문래동2가 73,서울특별시 영등포구 경인로72길 4,37.5106368,126.8920077
K28546-A-003,SU-P-0478,그라운드시소 성수,모럴센스,2022,K28546,"임시주정차, CBN일대",,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,성동구,서울특별시 성동구 성수동2가 280-9,서울특별시 성동구 아차산로17길 49,37.5469333,127.0652477
K24361-A-005,SU-P-3330,한샘 상암사옥,해피 뉴 이어,2021,K24361,"임시주정차, 방재실",,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,마포구,서울특별시 마포구 상암동 1623,서울특별시 마포구 성암로 179,37.5761769,126.8986336
K28923-A-008,SU-P-1779,서울특별시 은평구 진관동 공터 1,카시오페아,2022,K28923,"임시주정차, 붉은다리 인근",,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,은평구,서울특별시 은평구 진관동 292-1,,37.657899,126.9438828
K27554-A-005,SU-P-1924,성수불막사우나,롱디,2022,K27554,"임시주정차, 이마트24앞 도로",,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,성동구,서울특별시 성동구 성수동2가 279-50,서울특별시 성동구 동일로 143,37.5453206,127.0652679
K28503-A-004,SU-P-1623,서울특별시 강북구 번동 공터 1,스마트폰을 떨어뜨렸을 뿐인데,2021,K28503,"임시주정차, 정확한 위치는 258-53",,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강북구,서울특별시 강북구 번동 258,,37.6258192,127.046101
K16816-A-012,SU-P-0569,노들섬 다목적홀,그것만이 내 세상,2017,K16816,"임시주정차, 한강대교",,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,용산구,서울특별시 용산구 이촌동 304-4,서울특별시 용산구 양녕로 446 1층,37.517631,126.958589
K17738-A-008,SU-P-1355,상암DDMC,기도하는 남자,2018,K17738,임시주정차/상암동 1610 DMC문화공원/장소명에 상암DDMC 입력함,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,마포구,서울특별시 마포구 상암동 1610,서울특별시 마포구 매봉산로 75,37.5785113,126.8929386
K17738-A-006,SU-P-1365,상암월드컵파크5단지아파트,기도하는 남자,2018,K17738,임시주정차/상암월드컵파크 5단지 앞 버스정류장,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,마포구,서울특별시 마포구 상암동 1658,서울특별시 마포구 상암산로1길 52,37.5803025,126.8860399
K20399-A-005,SU-P-0775,동방장,걸캅스,2018,K20399,임시주정차/촬영장소명 동방장으로 입력함,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,구로구,서울특별시 구로구 오류동 33-1,서울특별시 구로구 경인로 236,37.4970773,126.8469385
K20399-A-038,SU-P-2363,역삼1동 주민센터 대여소,걸캅스,2018,K20399,임시주정차/촬영장소명 역삼1동 주민센터 대여소로 입력,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 역삼동 858-13,,37.4964792,127.0322553
K20399-A-015,SU-P-3177,폴스타인논현오피스텔(구 글래드라이브호텔),걸캅스,2018,K20399,임시주정차/폐업 후 2024년 5월에 폴스타인논현오피스텔 완공 예정,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 논현동 236-8,서울특별시 강남구 봉은사로 223,37.5082985,127.0363669
K15341-A-009,SU-P-2714,자하슈퍼,우리 연애의 이력,2015,K15341,자하문로 42길 57 임시주정차/자하슈퍼로 입력,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 신영동 158-5,서울특별시 종로구 자하문로42길 57,37.6002299,126.9627953
K21457-A-002,SU-P-3135,파리바게뜨 청와대점,선물,2019,K21457,자하문로 85 일대 임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 신교동 58-1,서울특별시 종로구 자하문로 85,37.5835707,126.9700915
K15172-A-015,SU-P-2717,잠수교,검사외전,2015,K15172,잠수교 교각,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,서초구,서울특별시 서초구 반포동 649,,37.5125473,126.9969034
K22199-A-028,SU-P-2717,잠수교,특송,2022,K22199,잠수교 북단~남단에서 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,서초구,서울특별시 서초구 반포동 649,,37.5125473,126.9969034
K29676-A-001,GG-P-1246,장암역 7호선,NEW COUPLE,2019,K29676,장암역 7호선 플랫폼 및 전동차에서 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,경기도,의정부시,경기도 의정부시 장암동 160-8,경기도 의정부시 동일로 121,37.7001473,127.0530986
K17676-A-001,SU-P-3372,합정역 2호선,군산: 거위를 노래하다,2018,K17676,전동차 내부,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,마포구,서울특별시 마포구 서교동 393,서울특별시 마포구 양화로 지하 55,37.5512951,126.9156927
K17739-A-003,SU-P-1438,서울교통공사 신정차량사업소,도어락,2018,K17739,전동차 내부,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,양천구,서울특별시 양천구 신정동 276,서울특별시 양천구 목동로3길 41,37.5102334,126.8637817
K17865-A-001,SU-P-2942,청담역 7호선,깊고 푸른 밤,2018,K17865,전동차내부,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 청담동 77-76,서울특별시 강남구 학동로 지하 508,37.5187196,127.0492082
K17865-A-002,SU-P-0846,뚝섬유원지역 7호선,깊고 푸른 밤,2018,K17865,전동차내부,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,광진구,서울특별시 광진구 자양동 73-2,서울특별시 광진구 능동로 10,37.5319448,127.0670075
K17865-A-003,SU-P-2845,중곡역 7호선,깊고 푸른 밤,2018,K17865,전동차내부,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,광진구,서울특별시 광진구 중곡동 273-2,서울특별시 광진구 능동로 지하 417,37.5599382,127.0839987
K17961-A-001,SU-P-3239,학동역 7호선,한강에게,2018,K17961,전동차내부)학동역~뚝섬유원지역,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 논현동 279-67,서울특별시 강남구 학동로 지하 180,37.514298,127.0317764
K17451-A-036,SU-P-2761,정겨운오뎅집,공작,2017,K17451,정겨운오뎅집 임시주정차 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,영등포구,서울특별시 영등포구 여의도동 44-4,서울특별시 영등포구 여의대방로67길 22,37.5205748,126.9300745
K21060-A-017,SU-P-0418,교정아파트(구 성동구치소),양자물리학,2019,K21060,정문에서 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,송파구,서울특별시 송파구 가락동 162,서울특별시 송파구 오금로40길 10,37.4988449,127.1289879
K15846-A-001,SU-P-0062,DMC첨단산업센터,루시드 드림,2016,K15846,"제2자유로, 임시주정차",,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,마포구,서울특별시 마포구 상암동 1580,서울특별시 마포구 성암로 330,37.5847339,126.8858607
K16816-A-009,SU-P-0339,고대앞사거리,그것만이 내 세상,2017,K16816,제기1교 앞 아래도로,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,성북구,서울특별시 성북구 안암동 고대앞사거리,,37.5863945,127.0328247
K16816-A-016,SU-P-3485,홍파초교교차로,그것만이 내 세상,2017,K16816,제기1교 앞 아래도로,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,동대문구,서울특별시 동대문구 제기동 홍파초교교차로,,37.5831151,127.0378263
K15051-A-003,GG-P-0880,수원농생명과학고등학교,초인,2015,K15051,제조장,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,경기도,수원시,경기도 수원시 장안구 영화동 60,경기도 수원시 장안구 광교산로 13,37.2952058,127.0188352
K15008-A-021,SU-P-2796,조계사,더 폰,2015,K15008,조계사 앞 도로 통제,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 수송동 44,서울특별시 종로구 우정국로 55,37.5739792,126.9820423
K28949-A-005,SU-P-2801,종각역 1호선,외계+인 1부,2022,K28949,"종각역~세종로 구간, 서울도심 CG소스 드론촬영",,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 종로1가 54,서울특별시 종로구 종로 지하 55,37.5702345,126.9814141
K28581-A-001,SU-P-1804,서울특별시 종로구 종로28길,B컷,2022,K28581,종로28길 일방통행길 / 종로28길 유턴구간 일대 부분통제,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,,서울특별시 종로구 종로28길,37.5695899,126.9955729
K23809-A-002,SU-P-2804,종로3가역 5호선 5번출구,내일의 기억,2019,K23809,종로3가역 5호선 5번 출구 계단에서 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 낙원동 103-2,,37.5725161,126.988979
K04159-A-001,SU-P-1781,서울특별시 종로구,개그맨,1988,K04159,종로구 도로에서 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구,,37.5729503,126.9793579
K15023-A-024,SU-P-2650,이마빌딩,열정같은소리하고있네,2015,K15023,종로구 수송동 146-1 임시주정차/이마빌딩으로 입력,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 수송동 146-1,서울특별시 종로구 종로1길 42,37.5739077,126.9789754
K15023-A-020,SU-P-2766,정동공원,열정같은소리하고있네,2015,K15023,종로구 신문로2가 108-9 정동공원 앞 임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,중구,서울특별시 중구 정동 정동공원,서울특별시 중구 정동길 21-18,37.5676276,126.9714987
K20998-A-001,SU-P-0324,경희궁자이 4단지,죽지않는 인간들의 밤,2019,K20998,종로구 임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 교북동 126,서울특별시 종로구 송월길 155,37.5716101,126.9614264
K23393-A-007,SU-P-1806,서울특별시 종로구 종로3가 공터 1,더블패티,2020,K23393,종로구 임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 종로3가 137-2,,37.5701471,126.992226
K15023-A-005,SU-P-3019,케이트윈타워,열정같은소리하고있네,2015,K15023,종로구 중학동19 더케이트윈타워 임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 중학동 19,서울특별시 종로구 종로1길 50,37.5747208,126.9792247
K17830-A-003,SU-P-2814,종묘 시민광장,재회,2017,K17830,종묘 잎구앞(종묘공원),,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 훈정동 1-2,서울특별시 종로구 종로 157,37.5746593,126.994101
K21549-A-010,SU-P-2818,종합운동장역 2호선 7번 출구,시동,2019,K21549,종합운동장역 2호선 7번 출구 계단에서 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,송파구,서울특별시 송파구 잠실동 10,서울특별시 송파구 올림픽로 25,37.5164759,127.0730032
K20399-A-018,SU-P-3090,태양주택 D동,걸캅스,2018,K20399,주거지역 골목길,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강북구,서울특별시 강북구 번동 148-451,서울특별시 강북구 오현로21길 62,37.6252968,127.0339409
K08615-A-003,SU-P-0428,구룡마을,세븐데이즈,2007,K08615,주소는 네이버지도 기준,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 개포동 570,서울특별시 강남구 양재대로 478 구룡마을 8지구 희망본부,37.4782143,127.0646346
K09843-A-012,SU-P-0678,대치동학원가,울학교 이티,2008,K09843,주소는 네이버지도 기준. 대치동 학원가에서 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 대치동 대치동학원가,,37.4994914,127.0610527
K09022-A-003,SU-P-2511,용산역,브라보 마이 라이프,2007,K09022,주인공 민혁(백윤식)이 전동차 출발 전 아슬아슬하게 올라타는 장면,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,용산구,서울특별시 용산구 한강로3가 40-999,서울특별시 용산구 한강대로23길 55,37.5295902,126.9639892
F39311-A-002,GG-P-0779,서울교통공사 모란차량사업소,옥자,2017,F39311,주차장 일대(소스촬영 및 유닛베이스 공간확보),,서울영상위원회(SFC),https://www.seoulfc.or.kr/,경기도,성남시,경기도 성남시 중원구 여수동 164,경기도 성남시 중원구 여수대로 182,37.4202569,127.1220471
K28503-A-002,SU-P-0297,경남상회,스마트폰을 떨어뜨렸을 뿐인데,2021,K28503,주차장소,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강북구,서울특별시 강북구 번동 148-386,서울특별시 강북구 오현로 153,37.6260669,127.0366611
K28503-A-003,SU-P-0249,강북 실버종합복지센터,스마트폰을 떨어뜨렸을 뿐인데,2021,K28503,주차장소,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강북구,서울특별시 강북구 미아동 198-54,서울특별시 강북구 오패산로 290,37.6271367,127.0297594
K17704-A-005,SU-P-2835,준성빌딩,롱 리브 더 킹: 목포 영웅,2019,K17704,준성빌딩 임시주정차 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 삼성동 166-4,서울특별시 강남구 봉은사로108길 39,37.5125126,127.0651682
K18007-A-001,SU-P-2841,중계역 7호선,"안녕, 곰씨",2017,K18007,중계역~숭실대입구역 전동차 내부,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,노원구,서울특별시 노원구 중계동 503-3,서울특별시 노원구 동일로 지하 1308-1,37.6426951,127.0651822
